text,label
"Жители нашего дома отмечают, что После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Прошу зарегистрировать обращение и направить специалиста.",жалоба
"Прошу обратить внимание: После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. В подъезде постоянно течёт потолок после недавнего дождя. Прошу принять меры и сообщить о результатах.",жалоба
"Можно ли подать заявление на ремонт дороги онлайн и какие шаги нужны? Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать?",вопрос
"Обращаюсь с просьбой: Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Прошу выслать бланк заявления для оформления парковочного разрешения. Необходимо подать документы на оформление паспорта и узнать список требований. Прошу рассмотреть данную ситуацию и принять меры.",запрос услуги
Было бы полезно повесить таблички с правилами раздельного сбора мусора. Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно. Можно поставить автоматы с питьевой водой возле спортивных площадок. Стоит продумать систему освещения с датчиками движения во дворах. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей.,предложение
В нашем районе Какие действия предпринять при обнаружении просадки грунта около дома? Как проверить очередь на получение социальной помощи в своём районе? Какие контакты службы поддержки по вопросам транспорта доступны? К кому обратиться по вопросу замены электросчётчика в квартире?,вопрос
"В нашем районе Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Какие действия предпринять при обнаружении просадки грунта около дома? К кому обратиться по вопросу замены электросчётчика в квартире? Какова процедура регистрации ребёнка в детский сад в нашем районе? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать?",вопрос
"Предлагаю организовать регулярные субботники с участием жителей и администрации. Предлагаю закрепить за двором ответственного волонтёра для срочных обращений. Предлагаю установить дополнительные скамейки возле детской площадки, чтобы родители могли сидеть. Стоит продумать систему вознаграждений за помощь в благоустройстве района. Было бы удобно организовать расписание вывоза мусора в мобильном приложении.",предложение
"Обращаюсь с просьбой: Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу зарегистрировать заявление на благоустройство территории около дома. Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу зарегистрировать обращение и направить специалиста.",запрос услуги
"Жители нашего дома отмечают, что Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Хочу подать заявление на установку счётчика воды по новому адресу. Прошу зарегистрировать заявление на благоустройство территории около дома. Прошу принять меры и сообщить о результатах.",запрос услуги
"В нашем районе Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Какие документы нужны для оформления льготы на оплату коммунальных услуг? Как узнать дату планового отключения электроэнергии в районе?",вопрос
"В нашем районе Мусор не вывозят по графику, контейнеры переполнены и воняют. Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Происходят постоянные перебои с горячей водой в нашем доме. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо.",жалоба
"Жители нашего дома отмечают, что После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Уже несколько недель не работает лифт в нашем доме. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются.",жалоба
Хочу подать заявление на установку счётчика воды по новому адресу. Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Необходимо подать документы на оформление паспорта и узнать список требований. Прошу зарегистрировать заявление на благоустройство территории около дома.,запрос услуги
"Прошу обратить внимание: Куда можно обратиться, если требуется медицинская справка для работы? Можно ли получить консультацию по оформлению субсидии по месту жительства? Какие действия предпринять при обнаружении просадки грунта около дома? Какова процедура регистрации ребёнка в детский сад в нашем районе? Какие контакты службы поддержки по вопросам транспорта доступны? Буду благодарен за скорейший ответ.",вопрос
"Жители нашего дома отмечают, что Уже несколько недель не работает лифт в нашем доме. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Ночью во дворе полностью отсутствует уличное освещение, это опасно. Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Прошу принять меры и сообщить о результатах.",жалоба
В нашем районе Прошу назначить дату проверки вентиляции в здании детского сада. Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу зарегистрировать заявление о замене холодной воды из-за частых протечек. Прошу рассмотреть данную ситуацию и принять меры.,запрос услуги
В нашем районе Можно ли получить консультацию по оформлению субсидии по месту жительства? Как проверить очередь на получение социальной помощи в своём районе? Можно ли изменить адрес доставки корреспонденции и как это сделать?,вопрос
"Жители нашего дома отмечают, что К кому обратиться по вопросу замены электросчётчика в квартире? Какие документы нужны для оформления льготы на оплату коммунальных услуг? Как проверить очередь на получение социальной помощи в своём районе?",вопрос
"В нашем районе Кто выдаёт разрешение на установку вывесок и какие документы нужны? Какие действия предпринять при обнаружении просадки грунта около дома? Какова процедура регистрации ребёнка в детский сад в нашем районе? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать? Где можно получить справку о составе семьи и какие сроки выдачи? Прошу рассмотреть данную ситуацию и принять меры.",вопрос
Обращаюсь с просьбой: Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Прошу зарегистрировать заявление на благоустройство территории около дома. Прошу принять меры и сообщить о результатах.,запрос услуги
"Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Прошу направить специалиста для проверки состояния отопления в квартире. Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов.",запрос услуги
"Обращаюсь с просьбой: Пожилым жильцам и мамам с колясками тяжело подниматься пешком. Мы неоднократно обращались в управляющую компанию, но реакции нет. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. На остановке давно не работает расписание, люди приходят в неудобное время. Прошу зарегистрировать обращение и направить специалиста.",жалоба
Прошу обратить внимание: Как подать жалобу на управляющую компанию и какие документы приложить? Сколько времени занимает рассмотрение обращения в местной администрации? Где можно получить справку о составе семьи и какие сроки выдачи? Какие действия предпринять при обнаружении просадки грунта около дома? Какова процедура регистрации ребёнка в детский сад в нашем районе?,вопрос
Обращаюсь с просьбой: Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов.,предложение
"Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов. Предлагаю организовать регулярные субботники с участием жителей и администрации. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Предлагаю закрепить за двором ответственного волонтёра для срочных обращений.",предложение
"Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки.",запрос услуги
"Обращаюсь с просьбой: Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Где можно получить справку о составе семьи и какие сроки выдачи? Как узнать дату планового отключения электроэнергии в районе? Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Ожидаю вашего ответа в ближайшее время.",вопрос
"Обращаюсь с просьбой: Прошу направить специалиста для проверки состояния отопления в квартире. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов.",запрос услуги
"В нашем районе Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Уже несколько недель не работает лифт в нашем доме.",жалоба
"Прошу обратить внимание: Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов. Можно организовать мастер-классы для школьников по безопасности на дорогах. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя.",предложение
"В нашем районе После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Уже несколько недель не работает лифт в нашем доме. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо.",жалоба
Прошу обратить внимание: Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Хочу подать заявление на установку счётчика воды по новому адресу. Прошу выдать справку о доходах для налоговой инспекции за прошлый год.,запрос услуги
"В нашем районе В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки. Уже несколько недель не работает лифт в нашем доме.",жалоба
Обращаюсь с просьбой: Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Стоит продумать систему освещения с датчиками движения во дворах. Рекомендую установить дополнительные фонари в тёмных местах двора. Предлагаю организовать регулярные субботники с участием жителей и администрации.,предложение
Обращаюсь с просьбой: Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Необходимо подать документы на оформление паспорта и узнать список требований. Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Прошу назначить дату проверки вентиляции в здании детского сада. Ожидаю вашего ответа в ближайшее время.,запрос услуги
В нашем районе Прошу оформить справку о составе семьи для предоставления в образовательное учреждение. Прошу выслать бланк заявления для оформления парковочного разрешения. Хочу подать заявление на установку счётчика воды по новому адресу. Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Прошу записать на приём в администрацию для подачи документов на субсидию.,запрос услуги
"Жители нашего дома отмечают, что Хочу подать заявление на установку счётчика воды по новому адресу. Прошу зарегистрировать заявление о замене холодной воды из-за частых протечек. Прошу зарегистрировать обращение о замене уличного светильника и выслать номер заявки. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала.",запрос услуги
"Жители нашего дома отмечают, что Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Предлагаю увеличить количество мест для парковки рядом с детскими садами. Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов. Предлагаю закрепить за двором ответственного волонтёра для срочных обращений.",предложение
"Прошу обратить внимание: Куда можно обратиться, если требуется медицинская справка для работы? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать? Можно ли подать заявление на ремонт дороги онлайн и какие шаги нужны? Какие документы нужны для оформления льготы на оплату коммунальных услуг? Какие контакты службы поддержки по вопросам транспорта доступны?",вопрос
В нашем районе Можно ли изменить адрес доставки корреспонденции и как это сделать? К кому обратиться по вопросу замены электросчётчика в квартире? Как проверить очередь на получение социальной помощи в своём районе? Где можно получить справку о составе семьи и какие сроки выдачи? Прошу зарегистрировать обращение и направить специалиста.,вопрос
"Жители нашего дома отмечают, что Хочу подать заявку на подключение к программе льготного parkovka для инвалидов. Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов. Прошу выслать бланк заявления для оформления парковочного разрешения. Буду благодарен за скорейший ответ.",запрос услуги
"В нашем районе Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. Почтовые извещения не доходят, многие жители не получили важные письма.",жалоба
"Прошу обратить внимание: Прошу зарегистрировать заявление на благоустройство территории около дома. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Прошу направить специалиста для проверки состояния отопления в квартире. Прошу принять меры и сообщить о результатах.",запрос услуги
"Жители нашего дома отмечают, что Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Предлагаю увеличить количество мест для парковки рядом с детскими садами. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Стоит продумать систему вознаграждений за помощь в благоустройстве района. Ожидаю вашего ответа в ближайшее время.",предложение
Прошу обратить внимание: Прошу зарегистрировать заявление на благоустройство территории около дома. Прошу зарегистрировать заявление о замене холодной воды из-за частых протечек. Необходимо подать документы на оформление паспорта и узнать список требований. Прошу направить специалиста для проверки состояния отопления в квартире. Буду благодарен за скорейший ответ.,запрос услуги
"В нашем районе Хочу получить направление на медицинскую комиссию для оформления льготы. Прошу выдать справку о доходах для налоговой инспекции за прошлый год. Необходимо оформить разрешение на временную торговлю в рамках мероприятия. Нужно зарегистрировать адрес проживания после переезда, прошу подсказать список документов. Хочу подать заявление на замену электросчётчика и прошу назначить выезд специалиста.",запрос услуги
"Жители нашего дома отмечают, что В офисе социальной службы меня направили по другому адресу, пришлось ездить несколько раз. После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Отсутствие дорожной разметки создаёт аварийные ситуации каждое утро. Детская площадка в запущенном состоянии: сломаны качели и порвано покрытие.",жалоба
Обращаюсь с просьбой: Предлагаю увеличить количество мест для парковки рядом с детскими садами. Было бы полезно организовать ночной патруль для повышения безопасности. Предлагаю организовать регулярные субботники с участием жителей и администрации.,предложение
"В нашем районе Как подать жалобу на управляющую компанию и какие документы приложить? Можно ли получить консультацию по оформлению субсидии по месту жительства? Какие основания для переоформления прописки и куда подавать заявление? Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Где можно получить справку о составе семьи и какие сроки выдачи? Прошу рассмотреть данную ситуацию и принять меры.",вопрос
Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Прошу зарегистрировать заявление на благоустройство территории около дома. Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Прошу записать на приём в администрацию для подачи документов на субсидию.,запрос услуги
"Мусор не вывозят по графику, контейнеры переполнены и воняют. Детская площадка в запущенном состоянии: сломаны качели и порвано покрытие. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно.",жалоба
"Обращаюсь с просьбой: Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. Ночью во дворе полностью отсутствует уличное освещение, это опасно. В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. Мы неоднократно обращались в управляющую компанию, но реакции нет. Происходят постоянные перебои с горячей водой в нашем доме.",жалоба
Обращаюсь с просьбой: Можно ли получить консультацию по оформлению субсидии по месту жительства? Какова процедура регистрации ребёнка в детский сад в нашем районе? Кто выдаёт разрешение на установку вывесок и какие документы нужны?,вопрос
"В нашем районе В подъезде не работают дверные замки, подрядчик не пришёл на ремонт. На остановке давно не работает расписание, люди приходят в неудобное время. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. В подъезде постоянно течёт потолок после недавнего дождя.",жалоба
"Прошу обратить внимание: Дворник не выполняет свои обязанности, вокруг дома валяются листья и мусор. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Мы неоднократно обращались в управляющую компанию, но реакции нет. В подъезде постоянно течёт потолок после недавнего дождя. Происходят постоянные перебои с горячей водой в нашем доме.",жалоба
"Жители нашего дома отмечают, что Необходимо оформить пособие по уходу за ребёнком, прошу сообщить порядок и список документов. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Прошу выдать дубликат свидетельства о рождении в связи с утратой оригинала. Ожидаю вашего ответа в ближайшее время.",запрос услуги
"После дождя дорожки во дворе превращаются в грязное месиво, пройти невозможно. Уже несколько недель не работает лифт в нашем доме. Асфальт на дороге разбит, колёса автомобилей постоянно пробивают колесо. В офисе социальной службы меня направили по другому адресу, пришлось ездить несколько раз. В поликлинике долгое ожидание по записи, пациенты стоят в очереди часами. Прошу рассмотреть данную ситуацию и принять меры.",жалоба
"Жители нашего дома отмечают, что Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Хорошая идея — провести опрос жителей о благоустройстве и учесть приоритеты. Можно внедрить информационные стенды с графиками работы служб. Было бы полезно повесить таблички с правилами раздельного сбора мусора.",предложение
В нашем районе Как подать жалобу на управляющую компанию и какие документы приложить? Кто выдаёт разрешение на установку вывесок и какие документы нужны? Где можно получить справку о составе семьи и какие сроки выдачи? К кому обратиться по вопросу замены электросчётчика в квартире?,вопрос
"Жители нашего дома отмечают, что Можно ли получить консультацию по оформлению субсидии по месту жительства? Какие меры предусмотрены для экстренной помощи при отключении горячей воды? Куда можно обратиться, если требуется медицинская справка для работы?",вопрос
Обращаюсь с просьбой: Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Можно обустроить велодорожку вдоль парка — это повысит безопасность велосипедистов. Стоит продумать систему освещения с датчиками движения во дворах. Можно внедрить информационные стенды с графиками работы служб.,предложение
"В нашем районе Какие документы нужны для оформления льготы на оплату коммунальных услуг? Как подать жалобу на управляющую компанию и какие документы приложить? Подскажите, пожалуйста, как записаться к врачу через портал госуслуг? Куда обращаться, если в квартире протекает крыша и кто должен ремонтировать? Можно ли изменить адрес доставки корреспонденции и как это сделать?",вопрос
Обращаюсь с просьбой: Можно поставить автоматы с питьевой водой возле спортивных площадок. Предлагаю увеличить количество мест для парковки рядом с детскими садами. Предлагаю организовать регулярные субботники с участием жителей и администрации. Буду благодарен за скорейший ответ.,предложение
"Жители нашего дома отмечают, что Хочу оформить компенсацию расходов на установку пандуса для входа в дом. Необходимо оформить временную прописку, прошу разъяснить процедуру и сроки. Хочу получить направление на медицинскую комиссию для оформления льготы. Хочу подать заявление на замену электросчётчика и прошу назначить выезд специалиста. Ожидаю вашего ответа в ближайшее время.",запрос услуги
Какие контакты службы поддержки по вопросам транспорта доступны? Где можно получить справку о составе семьи и какие сроки выдачи? Можно ли изменить адрес доставки корреспонденции и как это сделать? Как проверить очередь на получение социальной помощи в своём районе?,вопрос
"Жители нашего дома отмечают, что Мусор не вывозят по графику, контейнеры переполнены и воняют. Вокруг контейнерной площадки постоянно горит мусор, запах не выносимый. Детская площадка в запущенном состоянии: сломаны качели и порвано покрытие. Порывы холодного воздуха из отопительных приборов, батареи не прогреваются. Буду благодарен за скорейший ответ.",жалоба
Предлагаю организовать регулярные субботники с участием жителей и администрации. Было бы полезно повесить таблички с правилами раздельного сбора мусора. Было бы удобно организовать расписание вывоза мусора в мобильном приложении. Можно организовать мастер-классы для школьников по безопасности на дорогах. Предлагаю ввести дополнительные вечерние рейсы общественного транспорта по случаю мероприятий. Ожидаю вашего ответа в ближайшее время.,предложение
"В нашем районе Стоит продумать систему вознаграждений за помощь в благоустройстве района. Рекомендую установить дополнительные фонари в тёмных местах двора. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя.",предложение
Прошу обратить внимание: Рекомендую установить дополнительные фонари в тёмных местах двора. Можно организовать мастер-классы для школьников по безопасности на дорогах. Можно поставить автоматы с питьевой водой возле спортивных площадок. Предлагаю организовать онлайн-запись на приём в администрации для сокращения очередей. Прошу рассмотреть данную ситуацию и принять меры.,предложение
"Обращаюсь с просьбой: На остановке давно не работает расписание, люди приходят в неудобное время. Происходят постоянные перебои с горячей водой в нашем доме. Громкая музыка и шум по ночам мешают спать жильцам многоэтажки.",жалоба
"Стоит продумать систему освещения с датчиками движения во дворах. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Предлагаю закрепить за двором ответственного волонтёра для срочных обращений. Прошу зарегистрировать обращение и направить специалиста.",предложение
"В нашем районе Можно сделать выездную проверку для пожилых людей на дому — удобно и эффективно. Было бы полезно организовать ночной патруль для повышения безопасности. Стоит продумать систему освещения с датчиками движения во дворах. Рекомендую установить крышу над остановкой, чтобы можно было укрыться от дождя. Предлагаю организовать регулярные субботники с участием жителей и администрации. Прошу рассмотреть данную ситуацию и принять меры.",предложение
